fecha,hora_24,lecturas,consumo_real_kwh,consumo_reportado_kwh,hora_ampm
2026-03-06,11,5189,17940.99,17461.66,11 AM
2026-03-06,12,5189,17280.55,16797.35,12 PM
2026-03-06,13,5189,16894.14,16469.86,1 PM
2026-03-06,14,5189,16547.3,16143.48,2 PM
2026-03-06,15,5189,16574.21,16146.84,3 PM
2026-03-06,16,5189,16963.71,16584.94,4 PM
2026-03-06,17,5189,17944.38,17605.7,5 PM
2026-03-06,18,5189,19967.04,19674.64,6 PM
2026-03-06,19,5189,21718.6,21471.24,7 PM
2026-03-06,20,5189,23166.48,22936.73,8 PM
2026-03-06,21,5189,23678.51,23470.38,9 PM
2026-03-06,22,5189,23085.11,22899.56,10 PM
2026-03-06,23,5189,21170.58,20956.06,11 PM
2026-03-07,0,5191,16944.43,16764.03,12 AM
2026-03-07,1,5191,18696.7,18524.84,1 AM
2026-03-07,2,5191,19699.86,19425.61,2 AM
2026-03-07,3,5191,19609.04,19329.77,3 AM
2026-03-07,4,5191,18984.49,18683.73,4 AM
2026-03-07,5,5191,18548.54,18145.52,5 AM
2026-03-07,6,5191,19083.01,18590.08,6 AM
2026-03-07,7,5191,19670.63,19092.29,7 AM
2026-03-07,8,5191,20181.93,19542.77,8 AM
2026-03-07,9,5191,19655.91,19016.73,9 AM
2026-03-07,10,5191,18743.22,18132.55,10 AM
2026-03-07,11,5191,17837.06,17231.74,11 AM
2026-03-07,12,5191,16779.33,16112.8,12 PM
2026-03-07,13,5191,16385.94,15745.94,1 PM
2026-03-07,14,5191,16058.89,15509.26,2 PM
2026-03-07,15,5191,15966.05,15437.33,3 PM
2026-03-07,16,5191,16042.69,15425.95,4 PM
2026-03-07,17,5191,16755.68,16140.97,5 PM
2026-03-07,18,5191,18652.89,18044.71,6 PM
2026-03-07,19,5191,20452.75,19841.59,7 PM
2026-03-07,20,5191,22670.5,22070.47,8 PM
2026-03-07,21,5191,24498.72,23849.66,9 PM
2026-03-07,22,5191,25639.79,24974.13,10 PM
2026-03-07,23,5191,25090.82,24490.4,11 PM
2026-03-08,0,5195,16852.71,16329.69,12 AM
2026-03-08,1,5195,18857.24,18318.87,1 AM
2026-03-08,2,5195,20306.44,19654.54,2 AM
2026-03-08,3,5195,20732.22,20081.21,3 AM
2026-03-08,4,5195,20236.79,19600.01,4 AM
2026-03-08,5,5195,19387.55,18784.19,5 AM
2026-03-08,6,5195,18949.7,18313.65,6 AM
2026-03-08,7,5195,18433.78,17865.73,7 AM
2026-03-08,8,5195,18332.27,17758.83,8 AM
2026-03-08,9,5195,17280.31,16718.34,9 AM
2026-03-08,10,5195,16680.94,16097.48,10 AM
2026-03-08,11,5195,16129.51,15550.14,11 AM
2026-03-08,12,5195,15762.45,14986.38,12 PM
2026-03-08,13,5195,15322.2,14608.86,1 PM
2026-03-08,14,5195,14910.22,14232.51,2 PM
2026-03-08,15,5195,15252.94,14539.57,3 PM
2026-03-08,16,5195,15122.17,14608.99,4 PM
2026-03-08,17,5195,15995.52,15444.04,5 PM
2026-03-08,18,5195,17655.85,17051.96,6 PM
2026-03-08,19,5195,19771.59,19073.29,7 PM
2026-03-08,20,5195,22225.44,21516.97,8 PM
2026-03-08,21,5195,24554.63,23841.44,9 PM
2026-03-08,22,5195,26078.14,25313.67,10 PM
2026-03-08,23,5195,26149.51,25460.93,11 PM
2026-03-09,0,5197,16823.18,16404.77,12 AM
2026-03-09,1,5197,17743.01,17599.92,1 AM
2026-03-09,2,5197,17625.09,17474.72,2 AM
2026-03-09,3,5197,17061.24,16971.25,3 AM
2026-03-09,4,5197,16484.68,15992.53,4 AM
2026-03-09,5,5197,17062.36,16486.64,5 AM
2026-03-09,6,5197,18572.88,17889.61,6 AM
2026-03-09,7,5197,19450.07,18579.22,7 AM
2026-03-09,8,5197,20157.57,19051.64,8 AM
2026-03-09,9,5197,19179.03,18398.18,9 AM
2026-03-09,10,5197,18438.56,17688.76,10 AM
2026-03-09,11,5197,18019.8,17343.36,11 AM
2026-03-09,12,5197,17255.67,16590.95,12 PM
2026-03-09,13,5197,16798.46,16015.11,1 PM
2026-03-09,14,5197,16575.0,15863.84,2 PM
2026-03-09,15,5197,17062.42,16473.96,3 PM
2026-03-09,16,5197,17018.25,16520.72,4 PM
2026-03-09,17,5197,17958.59,17435.67,5 PM
2026-03-09,18,5197,19976.75,19480.68,6 PM
2026-03-09,19,5197,21746.7,21275.26,7 PM
2026-03-09,20,5197,23307.8,22821.08,8 PM
2026-03-09,21,5197,23797.95,23326.24,9 PM
2026-03-09,22,5197,23033.94,22563.58,10 PM
2026-03-09,23,5197,20925.21,20469.72,11 PM
2026-03-10,0,5201,16767.96,16394.52,12 AM
2026-03-10,1,5201,17653.18,17264.33,1 AM
2026-03-10,2,5201,17745.34,17318.9,2 AM
2026-03-10,3,5201,17090.52,16653.74,3 AM
2026-03-10,4,5201,16749.15,16211.0,4 AM
2026-03-10,5,5201,17512.16,16952.97,5 AM
2026-03-10,6,5201,19261.78,18612.02,6 AM
2026-03-10,7,5201,20269.2,19583.19,7 AM
2026-03-10,8,5201,20565.39,19944.96,8 AM
2026-03-10,9,5201,19264.79,18653.19,9 AM
2026-03-10,10,5201,18267.99,17727.56,10 AM
2026-03-10,11,5201,17883.6,17328.09,11 AM
2026-03-10,12,5201,17540.02,17005.54,12 PM
2026-03-10,13,5201,16787.46,16290.4,1 PM
2026-03-10,14,5201,17043.41,16515.72,2 PM
2026-03-10,15,5201,17746.86,17226.64,3 PM
2026-03-10,16,5201,17530.38,17014.53,4 PM
2026-03-10,17,5201,18241.48,17793.13,5 PM
2026-03-10,18,5201,19981.78,19547.28,6 PM
2026-03-10,19,5201,21734.91,21368.48,7 PM
2026-03-10,20,5201,23229.52,22842.78,8 PM
2026-03-10,21,5201,23854.47,23465.42,9 PM
2026-03-10,22,5201,23012.13,22627.57,10 PM
2026-03-10,23,5201,20905.54,20501.62,11 PM
2026-03-11,0,5205,17104.77,16842.63,12 AM
2026-03-11,1,5205,18036.23,17749.45,1 AM
2026-03-11,2,5205,18078.64,17778.13,2 AM
2026-03-11,3,5205,17697.78,17402.18,3 AM
2026-03-11,4,5205,17589.72,17336.06,4 AM
2026-03-11,5,5205,18546.86,18319.39,5 AM
2026-03-11,6,5205,20968.57,20688.85,6 AM
2026-03-11,7,5205,21978.35,21656.52,7 AM
2026-03-11,8,5205,21989.02,21649.53,8 AM
2026-03-11,9,5205,20462.56,20070.4,9 AM
2026-03-11,10,5205,19026.64,18596.49,10 AM
2026-03-11,11,5205,17810.87,17413.53,11 AM
2026-03-11,12,5205,17320.52,16935.13,12 PM
2026-03-11,13,5205,16799.77,16418.18,1 PM
2026-03-11,14,5205,17472.78,17076.18,2 PM
2026-03-11,15,5205,18619.01,18163.36,3 PM
2026-03-11,16,5205,18335.9,17873.11,4 PM
2026-03-11,17,5205,18607.02,18176.37,5 PM
2026-03-11,18,5205,19923.8,19505.28,6 PM
2026-03-11,19,5205,21924.1,21496.1,7 PM
2026-03-11,20,5205,23412.18,22972.27,8 PM
2026-03-11,21,5205,23823.97,23340.36,9 PM
2026-03-11,22,5205,22918.56,22459.38,10 PM
2026-03-11,23,5205,21179.96,20746.18,11 PM
2026-03-12,0,5209,17324.28,16938.65,12 AM
2026-03-12,1,5209,18215.41,17779.65,1 AM
2026-03-12,2,5209,18236.38,17790.49,2 AM
2026-03-12,3,5209,17768.91,17315.09,3 AM
2026-03-12,4,5209,17500.57,16921.34,4 AM
2026-03-12,5,5209,18539.4,17889.48,5 AM
2026-03-12,6,5209,20686.68,20103.88,6 AM
2026-03-12,7,5209,21799.53,21269.24,7 AM
2026-03-12,8,5209,22382.93,21815.81,8 AM
2026-03-12,9,5209,20973.33,20470.95,9 AM
2026-03-12,10,5209,19828.81,19362.84,10 AM
2026-03-12,11,5209,18326.14,17873.39,11 AM
2026-03-12,12,5209,17191.4,16796.41,12 PM
2026-03-12,13,5209,17042.89,16555.37,1 PM
2026-03-12,14,5209,16642.24,16164.76,2 PM
2026-03-12,15,5209,16951.76,16467.88,3 PM
2026-03-12,16,5209,17049.04,16662.25,4 PM
2026-03-12,17,5209,18030.57,17666.01,5 PM
2026-03-12,18,5209,19984.46,19643.04,6 PM
2026-03-12,19,5209,21804.4,21573.58,7 PM
2026-03-12,20,5209,23325.36,23058.94,8 PM
2026-03-12,21,5209,23897.6,23642.92,9 PM
2026-03-12,22,5209,23373.71,22969.73,10 PM
2026-03-12,23,5209,21566.5,21357.65,11 PM
2026-03-13,0,5213,16943.22,16735.86,12 AM
2026-03-13,1,5213,17924.83,17570.09,1 AM
2026-03-13,2,5213,17810.34,17579.48,2 AM
2026-03-13,3,5213,17198.16,17018.82,3 AM
2026-03-13,4,5213,16803.94,16413.99,4 AM
2026-03-13,5,5213,17375.53,16978.36,5 AM
2026-03-13,6,5213,18913.24,18208.34,6 AM
2026-03-13,7,5213,20071.8,19304.6,7 AM
2026-03-13,8,5213,20554.74,19461.43,8 AM
2026-03-13,9,5213,19429.77,18406.78,9 AM
2026-03-13,10,5213,18461.47,17528.61,10 AM
2026-03-13,11,5213,17983.01,17012.23,11 AM
2026-03-13,12,5213,17648.61,16707.24,12 PM
2026-03-13,13,5213,16869.55,15979.83,1 PM
2026-03-13,14,5213,16549.59,15705.42,2 PM
2026-03-13,15,5213,17124.87,16274.08,3 PM
2026-03-13,16,5213,17256.58,16517.13,4 PM
2026-03-13,17,5213,18079.93,17442.91,5 PM
2026-03-13,18,5213,19990.48,19391.2,6 PM
2026-03-13,19,5213,21834.17,21288.33,7 PM
2026-03-13,20,5213,23347.68,22899.11,8 PM
2026-03-13,21,5213,23813.07,23384.71,9 PM
2026-03-13,22,5213,23164.84,22808.84,10 PM
2026-03-13,23,5213,20967.6,20681.59,11 PM
2026-03-14,0,5216,16942.1,16815.54,12 AM
2026-03-14,1,5216,18828.9,18662.24,1 AM
2026-03-14,2,5216,19741.37,19577.16,2 AM
2026-03-14,3,5216,19793.91,19559.52,3 AM
2026-03-14,4,5216,19368.83,19109.42,4 AM
2026-03-14,5,5216,19021.96,18815.02,5 AM
2026-03-14,6,5216,19824.47,19624.75,6 AM
2026-03-14,7,5216,20259.68,20024.86,7 AM
2026-03-14,8,5216,20478.22,20205.0,8 AM
2026-03-14,9,5216,19565.0,19359.16,9 AM
2026-03-14,10,5216,18328.47,18229.85,10 AM
2026-03-14,11,5216,17551.88,17458.23,11 AM
2026-03-14,12,5216,16868.6,16764.97,12 PM
2026-03-14,13,5216,16482.93,16400.09,1 PM
2026-03-14,14,5216,16785.41,16671.75,2 PM
2026-03-14,15,5216,17621.73,17497.94,3 PM
2026-03-14,16,5216,17121.59,17034.65,4 PM
2026-03-14,17,5216,17335.82,17239.82,5 PM
2026-03-14,18,5216,18781.32,18669.5,6 PM
2026-03-14,19,5216,20509.28,20355.32,7 PM
2026-03-14,20,5216,22778.93,22625.91,8 PM
2026-03-14,21,5216,24472.97,24307.87,9 PM
2026-03-14,22,5216,25019.05,24808.16,10 PM
2026-03-14,23,5216,24621.16,24401.79,11 PM
2026-03-15,0,5219,17661.52,17415.86,12 AM
2026-03-15,1,5219,19891.65,19773.5,1 AM
2026-03-15,2,5219,21387.04,21239.81,2 AM
2026-03-15,3,5219,21867.23,21637.3,3 AM
2026-03-15,4,5219,21472.13,21263.49,4 AM
2026-03-15,5,5219,20779.52,20492.2,5 AM
2026-03-15,6,5219,20702.8,20416.18,6 AM
2026-03-15,7,5219,20317.55,20021.89,7 AM
2026-03-15,8,5219,20012.57,19690.95,8 AM
2026-03-15,9,5219,19155.89,18852.57,9 AM
2026-03-15,10,5219,17823.68,17531.55,10 AM
2026-03-15,11,5219,16561.36,16328.53,11 AM
2026-03-15,12,5219,16021.12,15739.6,12 PM
2026-03-15,13,5219,15451.01,15196.64,1 PM
2026-03-15,14,5219,15371.02,15196.41,2 PM
2026-03-15,15,5219,15518.71,15413.48,3 PM
2026-03-15,16,5219,15311.54,15181.9,4 PM
2026-03-15,17,5219,16029.05,15869.34,5 PM
2026-03-15,18,5219,17977.6,17708.37,6 PM
2026-03-15,19,5219,20075.14,19819.58,7 PM
2026-03-15,20,5219,22382.55,22007.75,8 PM
2026-03-15,21,5219,24738.16,24420.47,9 PM
2026-03-15,22,5219,26514.65,26229.84,10 PM
2026-03-15,23,5219,27134.18,26720.46,11 PM
2026-03-16,0,5221,17788.71,17534.95,12 AM
2026-03-16,1,5221,19918.03,19644.1,1 AM
2026-03-16,2,5221,21209.85,20985.47,2 AM
2026-03-16,3,5221,21630.35,21403.43,3 AM
2026-03-16,4,5221,21320.54,21135.23,4 AM
2026-03-16,5,5221,20448.27,20286.75,5 AM
2026-03-16,6,5221,20104.54,19930.03,6 AM
2026-03-16,7,5221,19962.31,19852.73,7 AM
2026-03-16,8,5221,20057.33,19915.31,8 AM
2026-03-16,9,5221,19207.55,18997.73,9 AM
2026-03-16,10,5221,18285.0,17962.33,10 AM
2026-03-16,11,5221,17154.5,17085.59,11 AM
2026-03-16,12,5221,15880.55,15812.02,12 PM
2026-03-16,13,5221,15496.54,15428.99,1 PM
2026-03-16,14,5221,15159.98,15081.62,2 PM
2026-03-16,15,5221,15143.79,15071.03,3 PM
2026-03-16,16,5221,15422.98,15347.86,4 PM
2026-03-16,17,5221,16151.81,16071.34,5 PM
2026-03-16,18,5221,17908.41,17772.19,6 PM
2026-03-16,19,5221,19928.23,19689.15,7 PM
2026-03-16,20,5221,22557.75,22336.32,8 PM
2026-03-16,21,5221,25167.87,24891.03,9 PM
2026-03-16,22,5221,27024.72,26760.69,10 PM
2026-03-16,23,5221,27407.15,27124.88,11 PM
2026-03-17,0,5224,17452.77,17316.99,12 AM
2026-03-17,1,5224,18391.61,18326.31,1 AM
2026-03-17,2,5224,18311.71,18242.98,2 AM
2026-03-17,3,5224,17932.35,17855.17,3 AM
2026-03-17,4,5224,17746.43,17640.5,4 AM
2026-03-17,5,5224,18612.78,18525.66,5 AM
2026-03-17,6,5224,20808.56,20697.56,6 AM
2026-03-17,7,5224,22157.95,22041.12,7 AM
2026-03-17,8,5224,22564.32,22470.41,8 AM
2026-03-17,9,5224,21642.06,21469.34,9 AM
2026-03-17,10,5224,20392.33,20239.77,10 AM
2026-03-17,11,5224,19109.9,18886.78,11 AM
2026-03-17,12,5224,17820.9,17619.82,12 PM
2026-03-17,13,5224,17046.76,16822.64,1 PM
2026-03-17,14,5224,16984.95,16757.41,2 PM
2026-03-17,15,5224,16708.29,16575.32,3 PM
2026-03-17,16,5224,17271.63,17113.84,4 PM
2026-03-17,17,5224,18180.65,17991.85,5 PM
2026-03-17,18,5224,20158.51,19934.1,6 PM
2026-03-17,19,5224,21956.92,21660.67,7 PM
2026-03-17,20,5224,23431.56,23105.78,8 PM
2026-03-17,21,5224,24217.18,23810.52,9 PM
2026-03-17,22,5224,23781.7,23415.58,10 PM
2026-03-17,23,5224,21914.82,21610.11,11 PM
2026-03-18,0,5227,16988.36,16762.14,12 AM
2026-03-18,1,5227,17819.12,17673.85,1 AM
2026-03-18,2,5227,17728.38,17610.46,2 AM
2026-03-18,3,5227,17140.42,17042.6,3 AM
2026-03-18,4,5227,16920.28,16823.72,4 AM
2026-03-18,5,5227,17404.09,17295.64,5 AM
2026-03-18,6,5227,19189.52,19003.25,6 AM
2026-03-18,7,5227,20042.91,19863.28,7 AM
2026-03-18,8,5227,20250.86,19976.54,8 AM
2026-03-18,9,5227,19295.14,19025.06,9 AM
2026-03-18,10,5227,18473.0,18215.39,10 AM
2026-03-18,11,5227,18276.83,17638.55,11 AM
2026-03-18,12,5227,17634.26,16933.99,12 PM
2026-03-18,13,5227,17069.75,16397.72,1 PM
2026-03-18,14,5227,17381.17,16681.5,2 PM
2026-03-18,15,5227,18395.82,17693.39,3 PM
2026-03-18,16,5227,18314.64,17739.69,4 PM
2026-03-18,17,5227,18949.02,18289.41,5 PM
2026-03-18,18,5227,20170.75,19544.06,6 PM
2026-03-18,19,5227,22046.48,21532.99,7 PM
2026-03-18,20,5227,23479.31,22943.11,8 PM
2026-03-18,21,5227,24055.87,23596.38,9 PM
2026-03-18,22,5227,23217.09,22772.24,10 PM
2026-03-18,23,5227,21027.73,20560.76,11 PM
2026-03-19,0,5230,17029.67,16659.77,12 AM
2026-03-19,1,5230,17994.79,17606.63,1 AM
2026-03-19,2,5230,17985.83,17592.52,2 AM
2026-03-19,3,5230,17446.93,17073.41,3 AM
2026-03-19,4,5230,17128.49,16725.86,4 AM
2026-03-19,5,5230,17883.06,17461.78,5 AM
2026-03-19,6,5230,19971.54,19408.07,6 AM
2026-03-19,7,5230,21008.87,20437.95,7 AM
2026-03-19,8,5230,21232.71,20671.86,8 AM
2026-03-19,9,5230,19817.68,19349.18,9 AM
2026-03-19,10,5230,18884.72,18566.51,10 AM
2026-03-19,11,5230,18759.5,18434.23,11 AM
2026-03-19,12,5230,17896.32,17604.34,12 PM
2026-03-19,13,5230,17880.22,17514.78,1 PM
2026-03-19,14,5230,18235.29,17908.31,2 PM
2026-03-19,15,5230,19276.47,18910.88,3 PM
2026-03-19,16,5230,19206.33,18857.59,4 PM
2026-03-19,17,5230,19499.2,19211.52,5 PM
2026-03-19,18,5230,20841.87,20542.21,6 PM
2026-03-19,19,5230,22036.33,21711.3,7 PM
2026-03-19,20,5230,23568.38,23211.73,8 PM
2026-03-19,21,5230,24094.07,23682.74,9 PM
2026-03-19,22,5230,23311.97,22933.54,10 PM
2026-03-19,23,5230,21159.82,20906.38,11 PM
2026-03-20,0,5232,17008.52,16817.46,12 AM
2026-03-20,1,5232,17810.56,17560.46,1 AM
2026-03-20,2,5232,17655.08,17469.16,2 AM
2026-03-20,3,5232,17014.44,16848.89,3 AM
2026-03-20,4,5232,16754.94,16618.41,4 AM
2026-03-20,5,5232,17135.28,16974.91,5 AM
2026-03-20,6,5232,18867.61,18697.75,6 AM
2026-03-20,7,5232,19766.21,19652.74,7 AM
2026-03-20,8,5232,20166.86,20050.39,8 AM
2026-03-20,9,5232,18984.69,18897.22,9 AM
2026-03-20,10,5232,19078.79,18993.41,10 AM
2026-03-20,11,5232,18561.44,18487.06,11 AM
2026-03-20,12,5232,17921.67,17869.49,12 PM
2026-03-20,13,5232,17511.6,17449.48,1 PM
2026-03-20,14,5232,18067.06,18000.35,2 PM
2026-03-20,15,5232,18793.14,18642.82,3 PM
2026-03-20,16,5232,18738.44,18371.17,4 PM
2026-03-20,17,5232,19121.56,18696.02,5 PM
2026-03-20,18,5232,20570.24,20151.58,6 PM
2026-03-20,19,5232,21979.2,21477.22,7 PM
2026-03-20,20,5232,23545.13,22925.59,8 PM
2026-03-20,21,5232,24022.26,23514.15,9 PM
2026-03-20,22,5232,23235.61,22790.0,10 PM
2026-03-20,23,5232,21154.66,20708.61,11 PM
2026-03-21,0,5233,17518.08,17048.25,12 AM
2026-03-21,1,5233,19255.68,18875.49,1 AM
2026-03-21,2,5233,20179.5,19699.52,2 AM
2026-03-21,3,5233,20086.76,19614.69,3 AM
2026-03-21,4,5233,19609.22,19059.62,4 AM
2026-03-21,5,5233,19174.63,18705.24,5 AM
2026-03-21,6,5233,19781.43,19275.25,6 AM
2026-03-21,7,5233,20420.93,19885.66,7 AM
2026-03-21,8,5233,21200.78,20487.88,8 AM
2026-03-21,9,5233,20602.88,19900.93,9 AM
2026-03-21,10,5233,19852.47,19120.08,10 AM
2026-03-21,11,5233,18948.98,18294.21,11 AM
2026-03-21,12,5233,17742.89,17124.38,12 PM
2026-03-21,13,5233,16946.84,16369.4,1 PM
2026-03-21,14,5233,16443.02,16063.87,2 PM
2026-03-21,15,5233,16398.24,16019.4,3 PM
2026-03-21,16,5233,16574.3,16285.63,4 PM
2026-03-21,17,5233,17303.92,17001.53,5 PM
2026-03-21,18,5233,18968.98,18564.07,6 PM
2026-03-21,19,5233,20913.81,20496.96,7 PM
2026-03-21,20,5233,23137.42,22686.4,8 PM
2026-03-21,21,5233,25380.53,25018.9,9 PM
2026-03-21,22,5233,26384.92,26022.74,10 PM
2026-03-21,23,5233,25813.17,25480.15,11 PM
2026-03-22,0,5236,17170.72,16932.99,12 AM
2026-03-22,1,5236,19156.36,18910.39,1 AM
2026-03-22,2,5236,20131.33,19834.56,2 AM
2026-03-22,3,5236,20603.58,20388.5,3 AM
2026-03-22,4,5236,20241.24,20024.19,4 AM
2026-03-22,5,5236,19530.03,19307.77,5 AM
2026-03-22,6,5236,19149.39,18973.05,6 AM
2026-03-22,7,5236,18316.66,18120.47,7 AM
2026-03-22,8,5236,17883.08,17679.2,8 AM
2026-03-22,9,5236,17393.88,17202.23,9 AM
2026-03-22,10,5236,17311.84,17110.55,10 AM
2026-03-22,11,5236,16803.89,16541.56,11 AM
2026-03-22,12,5236,16693.29,16446.55,12 PM
2026-03-22,13,5236,17029.86,16710.46,1 PM
2026-03-22,14,5236,17506.7,17194.77,2 PM
2026-03-22,15,5236,18327.52,18014.06,3 PM
2026-03-22,16,5236,18059.76,17761.03,4 PM
2026-03-22,17,5236,18209.49,17890.08,5 PM
2026-03-22,18,5236,19694.33,19336.17,6 PM
2026-03-22,19,5236,21186.5,20799.36,7 PM
2026-03-22,20,5236,23021.09,22597.43,8 PM
2026-03-22,21,5236,24965.91,24542.34,9 PM
2026-03-22,22,5236,26420.96,26012.31,10 PM
2026-03-22,23,5236,26536.45,26143.72,11 PM
2026-03-23,0,5237,17058.53,16768.94,12 AM
2026-03-23,1,5237,17915.76,17582.79,1 AM
2026-03-23,2,5237,18004.05,17597.56,2 AM
2026-03-23,3,5237,17454.07,17039.13,3 AM
2026-03-23,4,5237,17159.2,16747.95,4 AM
2026-03-23,5,5237,17770.86,17352.93,5 AM
2026-03-23,6,5237,19893.89,19467.75,6 AM
2026-03-23,7,5237,20795.98,20379.03,7 AM
2026-03-23,8,5237,21139.54,20831.73,8 AM
2026-03-23,9,5237,19932.41,19715.65,9 AM
2026-03-23,10,5237,18916.52,18732.02,10 AM
2026-03-23,11,5237,18738.24,18451.12,11 AM
2026-03-23,12,5237,18148.25,17884.29,12 PM
2026-03-23,13,5237,17745.23,17476.58,1 PM
2026-03-23,14,5237,18359.54,18079.24,2 PM
2026-03-23,15,5237,19134.16,18937.76,3 PM
2026-03-23,16,5237,19113.04,18895.87,4 PM
2026-03-23,17,5237,19323.59,19089.5,5 PM
2026-03-23,18,5237,20796.12,20544.06,6 PM
2026-03-23,19,5237,22182.16,22216.34,7 PM
2026-03-23,20,5237,23723.1,23409.91,8 PM
2026-03-23,21,5237,24061.42,23717.13,9 PM
2026-03-23,22,5237,23230.55,22913.8,10 PM
2026-03-23,23,5237,21095.09,20850.92,11 PM
2026-03-24,0,5239,17441.13,17227.76,12 AM
2026-03-24,1,5239,18280.06,18058.16,1 AM
2026-03-24,2,5239,18255.73,18044.82,2 AM
2026-03-24,3,5239,17683.23,17477.2,3 AM
2026-03-24,4,5239,17355.31,17145.07,4 AM
2026-03-24,5,5239,18186.01,17954.58,5 AM
2026-03-24,6,5239,19999.3,19686.65,6 AM
2026-03-24,7,5239,21374.68,21055.72,7 AM
2026-03-24,8,5239,21923.23,21560.48,8 AM
2026-03-24,9,5239,20801.67,20528.39,9 AM
2026-03-24,10,5239,19952.53,19685.31,10 AM
2026-03-24,11,5239,18778.86,18645.38,11 AM
2026-03-24,12,5239,18062.21,17927.68,12 PM
2026-03-24,13,5239,17411.98,17292.32,1 PM
2026-03-24,14,5239,17243.69,17121.27,2 PM
2026-03-24,15,5239,17073.19,16965.26,3 PM
2026-03-24,16,5239,17613.14,17335.93,4 PM
2026-03-24,17,5239,18468.95,18280.0,5 PM
2026-03-24,18,5239,20373.93,20161.19,6 PM
2026-03-24,19,5239,22149.47,21961.77,7 PM
2026-03-24,20,5239,23639.23,23483.55,8 PM
2026-03-24,21,5239,24205.59,24044.2,9 PM
2026-03-24,22,5239,23534.08,23349.35,10 PM
2026-03-24,23,5239,21639.04,21500.3,11 PM
2026-03-25,0,5241,17401.36,17271.9,12 AM
2026-03-25,1,5241,18346.62,18219.08,1 AM
2026-03-25,2,5241,18266.83,18095.77,2 AM
2026-03-25,3,5241,17843.36,17644.93,3 AM
2026-03-25,4,5241,17606.45,17458.88,4 AM
2026-03-25,5,5241,18393.29,18284.65,5 AM
2026-03-25,6,5241,20652.65,20510.69,6 AM
2026-03-25,7,5241,21742.32,21598.34,7 AM
2026-03-25,8,5241,22113.07,21971.26,8 AM
2026-03-25,9,5241,20954.95,20834.78,9 AM
2026-03-25,10,5241,19719.29,19595.95,10 AM
2026-03-25,11,5241,18731.24,18564.09,11 AM
2026-03-25,12,5241,18083.32,17987.53,12 PM
2026-03-25,13,5241,17455.76,17271.67,1 PM
2026-03-25,14,5241,17428.47,17191.2,2 PM
2026-03-25,15,5241,18406.41,18148.66,3 PM
2026-03-25,16,5241,18156.01,17927.45,4 PM
2026-03-25,17,5241,18614.27,18353.08,5 PM
2026-03-25,18,5241,20340.52,20015.2,6 PM
2026-03-25,19,5241,22298.15,21771.58,7 PM
2026-03-25,20,5241,23714.5,23071.72,8 PM
2026-03-25,21,5241,24259.17,23691.9,9 PM
2026-03-25,22,5241,23438.32,23004.81,10 PM
2026-03-25,23,5241,21323.47,21027.07,11 PM
2026-03-26,0,5245,17589.88,17330.6,12 AM
2026-03-26,1,5245,18491.0,18192.35,1 AM
2026-03-26,2,5245,18640.27,18368.66,2 AM
2026-03-26,3,5245,18122.38,17785.41,3 AM
2026-03-26,4,5245,18017.15,17648.37,4 AM
2026-03-26,5,5245,18959.79,18537.43,5 AM
2026-03-26,6,5245,21382.53,20894.1,6 AM
2026-03-26,7,5245,22616.54,22050.69,7 AM
2026-03-26,8,5245,22991.21,22372.38,8 AM
2026-03-26,9,5245,21841.34,21257.03,9 AM
2026-03-26,10,5245,20478.78,19949.24,10 AM
2026-03-26,11,5245,18910.43,18383.84,11 AM
2026-03-26,12,5245,18178.84,17823.44,12 PM
2026-03-26,13,5245,17557.36,17356.01,1 PM
2026-03-26,14,5245,17183.56,17094.65,2 PM
2026-03-26,15,5245,18117.13,17988.89,3 PM
2026-03-26,16,5245,17648.5,17523.58,4 PM
2026-03-26,17,5245,18368.36,18244.14,5 PM
2026-03-26,18,5245,20441.41,20313.28,6 PM
2026-03-26,19,5245,22149.33,22034.04,7 PM
2026-03-26,20,5245,23674.09,23523.9,8 PM
2026-03-26,21,5245,24203.12,23969.65,9 PM
2026-03-26,22,5245,23559.88,23299.02,10 PM
2026-03-26,23,5245,21837.12,21560.49,11 PM
2026-03-27,0,5248,17464.15,17235.62,12 AM
2026-03-27,1,5248,18455.66,18209.8,1 AM
2026-03-27,2,5248,18449.62,18238.1,2 AM
2026-03-27,3,5248,17960.02,17773.49,3 AM
2026-03-27,4,5248,17744.25,17521.23,4 AM
2026-03-27,5,5248,18609.44,18378.87,5 AM
2026-03-27,6,5248,20710.45,20473.73,6 AM
2026-03-27,7,5248,21978.97,21726.69,7 AM
2026-03-27,8,5248,22472.73,22224.19,8 AM
2026-03-27,9,5248,21347.83,21147.03,9 AM
2026-03-27,10,5248,20363.3,20180.82,10 AM
2026-03-27,11,5248,18973.01,18804.12,11 AM
2026-03-27,12,5248,17964.84,17830.72,12 PM
2026-03-27,13,5248,17546.24,17340.35,1 PM
2026-03-27,14,5248,17176.22,16970.54,2 PM
2026-03-27,15,5248,17366.49,17100.5,3 PM
2026-03-27,16,5248,17465.14,17077.93,4 PM
2026-03-27,17,5248,18581.35,18124.31,5 PM
2026-03-27,18,5248,20450.89,19932.99,6 PM
2026-03-27,19,5248,22219.68,21672.3,7 PM
2026-03-27,20,5248,23656.99,23108.28,8 PM
2026-03-27,21,5248,24275.01,23716.22,9 PM
2026-03-27,22,5248,23539.25,23029.33,10 PM
